,city,origin_city,has_delay,time_of_day,avg_temperature_2m,avg_relative_humidity_2m,total_precipitation,avg_cloud_cover
598,Rome,Seville,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
599,London,Malaga,0,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
600,London,Lille,1,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
601,Rome,Lisbon,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
602,London,Prague,0,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
603,London,Kerry,1,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
604,Rome,Reggio Calabria,1,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
605,London,Zurich,1,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
606,London,Jersey,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
607,Rome,Palermo,1,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
608,London,Rotterdam,1,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
609,London,Naples,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
610,Rome,Perugia,1,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
611,London,Ibiza,0,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
612,London,Krakow,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
613,Rome,Thessaloniki,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
614,London,Dusseldorf,1,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
615,London,Dublin,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
616,Rome,London,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
617,London,Edinburgh,0,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
618,London,Iasi,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
619,Rome,Warsaw,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
620,London,Berlin,0,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
621,London,Varna,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
622,Rome,Porto,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
623,London,Florence,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
624,London,Edinburgh,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
625,Rome,Ljubljana,1,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
626,London,Amsterdam,1,afternoon,10.07049971818924,73.625,5.899999991059303,72.75
627,London,Glasgow,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
628,Rome,Bucharest,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
629,London,Edinburgh,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
630,London,Bucharest,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
631,Rome,Taranto,1,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
632,London,Milan,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
633,London,Sofia,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
634,Rome,Northolt,1,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
635,London,Geneva,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
636,London,Budapest,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
637,Rome,Malta,0,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
638,London,Berlin,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
639,London,Gdansk,0,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
640,Rome,Palermo,1,afternoon,12.790250062942505,85.66666666666667,0.0,68.54166666666667
641,London,Dublin,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
642,London,Katowice,1,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
643,Rome,Brussels,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
644,London,Palma de Mallorca,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
645,London,Krakow,1,morning,9.715750257174173,74.58333333333333,7.200000077486038,72.5
646,Rome,Krakow,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
647,London,Belfast,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
648,London,Warsaw,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
649,Rome,Sofia,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
650,London,Milan,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
651,London,Cluj-Napoca,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
652,Rome,Seville,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
653,London,Luxembourg,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
654,London,Timisoara,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
655,Rome,Ibiza,1,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
656,London,Frankfurt,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
657,London,Vilnius,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
658,Rome,London,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
659,London,Dusseldorf,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
660,London,Amman,1,evening,9.715750257174173,74.58333333333333,7.200000077486038,72.5
661,Rome,Berlin,1,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
662,London,Zurich,1,morning,10.07049971818924,73.625,5.899999991059303,72.75
663,London,Tirana,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
664,Rome,Brussels,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
665,London,Dublin,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
666,London,Sharm el-Sheikh,1,evening,9.715750257174173,74.58333333333333,7.200000077486038,72.5
667,Rome,Paris,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
668,London,Amsterdam,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
669,London,Lisbon,1,night,9.715750257174173,74.58333333333333,7.200000077486038,72.5
670,Rome,Bucharest,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
671,London,Edinburgh,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
672,London,Tromso,1,evening,9.715750257174173,74.58333333333333,7.200000077486038,72.5
673,Rome,Manchester,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
674,London,Rotterdam,1,morning,10.07049971818924,73.625,5.899999991059303,72.75
675,Rome,Geneva,1,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
676,London,Edinburgh,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
677,Rome,Lisbon,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
678,London,Zurich,1,morning,10.07049971818924,73.625,5.899999991059303,72.75
679,Rome,Edinburgh,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
680,London,Edinburgh,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
681,Rome,London,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
682,London,Dublin,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
683,Rome,Tirana,0,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
684,London,Belfast,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
685,Rome,Genoa,1,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
686,London,Edinburgh,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
687,Rome,Malta,0,night,12.790250062942505,85.66666666666667,0.0,68.54166666666667
688,London,Glasgow,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
689,Rome,Milan,1,morning,12.790250062942505,85.66666666666667,0.0,68.54166666666667
690,London,Milan,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
691,London,Berlin,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
692,London,Luxembourg,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
693,London,Frankfurt,0,morning,10.07049971818924,73.625,5.899999991059303,72.75
694,Barcelona,Panama City,0,afternoon,13.713604390621185,57.625,0.0,51.625
695,Barcelona,Brussels,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
696,Rome,Vienna,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
697,Rome,London,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
698,Barcelona,Dublin,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
699,Rome,Dublin,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
700,Rome,Bratislava,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
701,Barcelona,Lisbon,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
702,Rome,Catania,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
703,Rome,Northolt,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
704,Barcelona,Madrid,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
705,Rome,Bari,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
706,Rome,Krakow,0,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
707,Barcelona,Budapest,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
708,Rome,Naples,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
709,Rome,Tirana,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
710,Barcelona,Geneva,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
711,Rome,London,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
712,Rome,London,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
713,Barcelona,Olbia,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
714,Rome,Madrid,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
715,Rome,Bucharest,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
716,Barcelona,Lanzarote,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
717,Rome,Paris,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
718,Rome,Lisbon,1,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
719,Barcelona,Palma de Mallorca,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
720,Rome,Venice,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
721,Rome,Sofia,1,evening,12.69560424486796,85.54166666666667,0.0,70.70833333333333
722,Barcelona,Helsinki,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
723,Rome,Turin,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
724,Rome,Seville,0,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
725,Barcelona,Vilnius,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
726,Rome,Trieste,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
727,Rome,Pafos,0,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
728,Barcelona,Gran Canaria,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
729,Rome,Cairo,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
730,Rome,Geneva,1,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
731,Barcelona,Manchester,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
732,Rome,Athens,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
733,Rome,Zurich,0,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
734,Barcelona,Granada,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
735,Rome,Palermo,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
736,Rome,Brussels,1,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
737,Barcelona,Stockholm,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
738,Rome,Brussels,0,evening,12.854333400726318,89.125,0.0,82.20833333333333
739,Rome,London,1,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
740,Barcelona,Paris,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
741,Rome,Catania,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
742,London,Johannesburg,1,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
743,Barcelona,Amsterdam,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
744,Rome,Alghero,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
745,London,Johannesburg,1,afternoon,12.69560424486796,85.54166666666667,0.0,70.70833333333333
746,Barcelona,Milan,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
747,Rome,Genoa,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
748,Barcelona,Budapest,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
749,Rome,Ancona,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
750,Barcelona,Madrid,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
751,Rome,Lamezia Terme,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
752,Barcelona,Seville,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
753,Rome,Tunis,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
754,Barcelona,Vienna,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
755,Rome,Geneva,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
756,Barcelona,London,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
757,Rome,Olbia,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
758,Barcelona,Vienna,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
759,Rome,Athens,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
760,Barcelona,Frankfurt,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
761,Rome,Amsterdam,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
762,Barcelona,Chisinau,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
763,Rome,Tokyo,1,night,12.854333400726318,89.125,0.0,82.20833333333333
764,Barcelona,Palma de Mallorca,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
765,Rome,Paris,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
766,Barcelona,Paris,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
767,Rome,Vienna,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
768,Barcelona,Cagliari,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
769,Rome,Palermo,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
770,Barcelona,Malaga,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
771,Rome,Zurich,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
772,Barcelona,London,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
773,Rome,Catania,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
774,Barcelona,Tel Aviv,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
775,Rome,Milan,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
776,Barcelona,London,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
777,Rome,Florence,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
778,Barcelona,Nantes,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
779,Rome,London,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
780,Barcelona,Madrid,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
781,Rome,Malaga,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
782,Barcelona,Paris,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
783,Rome,Geneva,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
784,Barcelona,Fuerteventura,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
785,Rome,Frankfurt,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
786,Barcelona,Zurich,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
787,Rome,Barcelona,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
788,Barcelona,Eindhoven,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
789,Rome,Paris,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
790,Barcelona,London,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
791,Rome,Doha,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
792,Barcelona,Palma de Mallorca,1,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
793,Rome,Milan,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
794,Barcelona,Berlin,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
795,Rome,Algiers,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
796,Barcelona,London,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
797,Rome,Bordeaux,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
798,Barcelona,Tenerife,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
799,Rome,Paris,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
800,Barcelona,Birmingham,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
801,Rome,Brussels,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
802,Barcelona,Stuttgart,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
803,Rome,Madrid,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
804,Barcelona,London,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
805,Rome,Seoul,0,morning,12.854333400726318,89.125,0.0,82.20833333333333
806,Barcelona,Amsterdam,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
807,Rome,Dublin,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
808,Barcelona,Cologne,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
809,Rome,Paris,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
810,Barcelona,Warsaw,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
811,Rome,London,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
812,Barcelona,Milan,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
813,Rome,Brussels,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
814,Barcelona,Bordeaux,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
815,Rome,Zurich,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
816,Barcelona,Palma de Mallorca,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
817,Rome,Valencia,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
818,Barcelona,Ibiza,0,evening,14.584229230880737,80.16666666666667,0.0,88.58333333333333
819,Rome,Amsterdam,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
820,Barcelona,Brussels,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
821,Rome,Milan,1,evening,12.854333400726318,89.125,0.0,82.20833333333333
822,Barcelona,Paris,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
823,Rome,Munich,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
824,Barcelona,Vilnius,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
825,Rome,Seoul,1,night,12.854333400726318,89.125,0.0,82.20833333333333
826,Barcelona,Dusseldorf,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
827,Rome,Dubai,0,morning,12.854333400726318,89.125,0.0,82.20833333333333
828,Barcelona,Amsterdam,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
829,Rome,Lisbon,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
830,Barcelona,Dusseldorf,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
831,Rome,Stockholm,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
832,Barcelona,Geneva,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
833,Rome,Chisinau,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
834,Barcelona,Porto,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
835,Rome,Warsaw,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
836,Barcelona,Asturias,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
837,Rome,Seville,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
838,Barcelona,Paris,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
839,Rome,Suceava,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
840,Barcelona,Geneva,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
841,Rome,Hamburg,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
842,Barcelona,Vienna,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
843,Rome,Barcelona,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
844,Barcelona,Alicante,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
845,Rome,Istanbul,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
846,Barcelona,London,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
847,Rome,Paris,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
848,Barcelona,Copenhagen,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
849,Rome,Berlin,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
850,Barcelona,Ibiza,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
851,Rome,Shanghai,1,night,12.854333400726318,89.125,0.0,82.20833333333333
852,Barcelona,Lanzarote,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
853,Rome,Madrid,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
854,Barcelona,Milan,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
855,Rome,Milan,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
856,Barcelona,Madrid,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
857,Rome,Tel Aviv,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
858,Barcelona,Dublin,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
859,Rome,Vienna,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
860,Barcelona,Algiers,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
861,Rome,Trapani,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
862,Barcelona,Hannover,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
863,Rome,Budapest,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
864,Barcelona,Palma de Mallorca,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
865,Rome,Abu Dhabi,1,morning,12.854333400726318,89.125,0.0,82.20833333333333
866,Barcelona,Seoul,1,night,14.584229230880737,80.16666666666667,0.0,88.58333333333333
867,Rome,Montpellier,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
868,Barcelona,Strasbourg,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
869,Rome,Liege,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
870,Barcelona,Frankfurt,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
871,Rome,Beijing,0,morning,12.854333400726318,89.125,0.0,82.20833333333333
872,Barcelona,Stockholm,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
873,Rome,London,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
874,Barcelona,Tangier,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
875,Rome,Frankfurt,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
876,Barcelona,Munich,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
877,Rome,Paris,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
878,Barcelona,Amsterdam,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
879,Rome,Athens,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
880,Barcelona,London,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
881,Rome,Wenzhou,0,night,12.854333400726318,89.125,0.0,82.20833333333333
882,Barcelona,Marrakesh,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
883,Rome,Cork,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
884,Barcelona,Manchester,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
885,Rome,Madrid,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
886,Barcelona,Catania,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
887,Rome,Mombasa,0,morning,12.854333400726318,89.125,0.0,82.20833333333333
888,Barcelona,Lisbon,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
889,Rome,Milan,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
890,Barcelona,Istanbul,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
891,Rome,Split,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
892,Barcelona,Paris,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
893,Rome,Cagliari,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
894,Barcelona,Algiers,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
895,Rome,Paris,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
896,Barcelona,Palma de Mallorca,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
897,Rome,Barcelona,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
898,Barcelona,Bilbao,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
899,Rome,Alicante,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
900,Barcelona,Paris,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
901,Rome,Strasbourg,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
902,Barcelona,Santiago,0,night,14.584229230880737,80.16666666666667,0.0,88.58333333333333
903,Rome,Brussels,0,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
904,Barcelona,Vienna,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
905,Rome,Catania,1,afternoon,12.854333400726318,89.125,0.0,82.20833333333333
906,Barcelona,Brussels,1,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
907,Barcelona,Lisbon,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
908,Barcelona,Seville,0,afternoon,14.584229230880737,80.16666666666667,0.0,88.58333333333333
909,Athens,Brussels,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
910,Vienna,Stuttgart,1,afternoon,9.975312580664953,74.625,0.4000000059604645,90.125
911,Paris,Perpignan,1,afternoon,13.517520904541016,74.125,0.0,56.083333333333336
912,Paris,Rome,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
913,Paris,Dublin,0,evening,13.881604194641113,72.04166666666667,0.0,63.25
914,London,Edinburgh,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
915,London,Paris,1,evening,12.276812275250753,75.25,0.0,91.41666666666667
